Date,Product,Region,Sales_Channel,Unit_Price,Quantity_Sold,Discount,Revenue,COGS,Profit,Payment_Status,ProfitMargin,Month,MonthName,Year
5/23/2024,Dangote Premium Cement,Lagos,Retail,6458.58,107,2.28,675311.71,487565.16,187746.54,Credit,27.80146371,5,May,2024
11/5/2024,Dangote Premium Cement,Kano,Wholesale,6578.12,303,2.57,1941945.88,1376154.96,565790.92,Cash,29.13525685,11,Nov,2024
4/20/2024,Dangote 42.5R Cement,Abuja,Retail,5814.5,239,2.21,1358953.89,984786.89,374167,Credit,27.53345811,4,Apr,2024
8/10/2024,Dangote Premium Cement,Kano,Wholesale,6913.75,479,0.02,3311023.91,2642258.02,668765.89,Paid,20.19815949,8,Aug,2024
8/28/2024,Dangote 3X Cement,Abuja,Online,5894.32,434,2.39,2496995.46,1952972.89,544022.57,Cash,21.78708687,8,Aug,2024
9/10/2024,Dangote Premium Cement,Lagos,Online,6753.08,374,2.2,2470087.58,1963703.3,506384.28,Pending,20.50066095,9,Sep,2024
7/2/2024,Dangote Sulfate Resistant Cement,Ogun,Online,7498.95,28,1.44,206947.02,151171.42,55775.6,Cash,26.95163235,7,Jul,2024
10/19/2024,Dangote 3X Cement,Abuja,Retail,6271.84,467,2.11,2867148.45,2060030.6,807117.85,Credit,28.15054275,10,Oct,2024
11/16/2024,Dangote 42.5R Cement,Lagos,Online,5870.7,477,2.07,2742357.2,2065247.35,677109.84,Credit,24.69079666,11,Nov,2024
8/6/2024,Dangote Sulfate Resistant Cement,Kano,Online,7075.23,126,2.36,870440.08,616355.05,254085.02,Credit,29.19040906,8,Aug,2024
1/29/2024,Dangote Sulfate Resistant Cement,Lagos,Wholesale,6882.95,258,1.86,1742771.2,1283650.53,459120.67,Pending,26.34428834,1,Jan,2024
11/27/2024,Dangote 3X Cement,Kano,Online,6273.58,90,2.94,548022.31,396693.22,151329.09,Paid,27.61367325,11,Nov,2024
11/28/2024,Dangote 42.5R Cement,Kano,Online,6009.79,401,2.28,2354979.48,1723954.21,631025.27,Credit,26.79536172,11,Nov,2024
9/14/2024,Dangote 42.5R Cement,Rivers,Wholesale,5863.37,196,1.36,1133591.12,850357.72,283233.4,Paid,24.98549918,9,Sep,2024
8/28/2024,Dangote Sulfate Resistant Cement,Abuja,Online,6868.15,364,2.84,2429006.41,1896761.53,532244.89,Paid,21.91204139,8,Aug,2024
4/6/2024,Dangote 42.5R Cement,Lagos,Wholesale,6190.68,111,0.87,681187.14,541995.19,139191.95,Paid,20.43373132,4,Apr,2024
3/25/2024,Dangote Sulfate Resistant Cement,Lagos,Online,6647.95,97,2.62,627956.05,472266.13,155689.92,Paid,24.79312366,3,Mar,2024
5/30/2024,Dangote 42.5R Cement,Kano,Wholesale,6273.9,235,1.33,1454757.43,1112116.15,342641.28,Credit,23.55315553,5,May,2024
4/6/2024,Dangote 3X Cement,Lagos,Wholesale,6334.95,286,1.93,1776828.04,1316930.17,459897.87,Credit,25.88308264,4,Apr,2024
12/1/2024,Dangote Sulfate Resistant Cement,Abuja,Online,7165.86,291,2.53,2032508.05,1513254.34,519253.71,Credit,25.54743682,12,Dec,2024
10/17/2024,Dangote Premium Cement,Rivers,Wholesale,6789.27,136,1.45,909952.28,725297.85,184654.43,Paid,20.29275975,10,Oct,2024
3/16/2024,Dangote Sulfate Resistant Cement,Rivers,Retail,7456.21,336,2.77,2435890.12,1878512.71,557377.41,Credit,22.88187819,3,Mar,2024
4/3/2024,Dangote Premium Cement,Ogun,Wholesale,6237.91,41,2.98,248132.83,187948.84,60183.99,Cash,24.25474694,4,Apr,2024
5/13/2024,Dangote Sulfate Resistant Cement,Ogun,Wholesale,7062.49,37,2,256085.89,204305.9,51779.99,Pending,20.2197747,5,May,2024
7/9/2024,Dangote 42.5R Cement,Kano,Wholesale,6333.64,82,2.76,505024.19,373948.31,131075.88,Cash,25.95437656,7,Jul,2024
3/15/2024,Dangote 42.5R Cement,Rivers,Wholesale,5804.29,398,1.64,2272221.66,1705849.74,566371.92,Credit,24.92590974,3,Mar,2024
8/30/2024,Dangote Sulfate Resistant Cement,Kano,Online,6647.08,309,2.19,2008966.26,1591561.76,417404.51,Credit,20.77707915,8,Aug,2024
12/18/2024,Dangote 3X Cement,Abuja,Wholesale,5639.42,302,0.35,1697143.97,1192208.95,504935.02,Pending,29.75204396,12,Dec,2024
8/16/2024,Dangote Sulfate Resistant Cement,Lagos,Retail,6555.03,348,0.59,2267691.65,1706763.12,560928.53,Credit,24.73566148,8,Aug,2024
4/10/2024,Dangote 3X Cement,Lagos,Online,6349.45,366,2.01,2277188.34,1613929.21,663259.13,Cash,29.12623073,4,Apr,2024
4/9/2024,Dangote 42.5R Cement,Rivers,Online,6405.08,48,2.73,299050.62,220133.1,78917.52,Pending,26.38935174,4,Apr,2024
8/6/2024,Dangote Sulfate Resistant Cement,Abuja,Retail,6512.19,196,1.05,1262987.15,1007550.99,255436.17,Paid,20.22476397,8,Aug,2024
4/20/2024,Dangote 42.5R Cement,Abuja,Retail,6088.63,432,2.18,2572947.88,2032043.12,540904.76,Cash,21.02276397,4,Apr,2024
3/12/2024,Dangote 3X Cement,Ogun,Wholesale,5803.23,464,1.58,2650154.08,1943998.46,706155.62,Cash,26.64583261,3,Mar,2024
2/15/2024,Dangote 3X Cement,Abuja,Online,6414.41,232,0.52,1480404.78,1104695.8,375708.97,Pending,25.37880011,2,Feb,2024
4/12/2024,Dangote Premium Cement,Abuja,Retail,6553.87,41,2.47,262071.57,191364.47,70707.09,Credit,26.98006884,4,Apr,2024
9/9/2024,Dangote 42.5R Cement,Ogun,Wholesale,6591.22,98,0.79,640836.64,509851.33,130985.3,Cash,20.43973328,9,Sep,2024
3/4/2024,Dangote Sulfate Resistant Cement,Abuja,Wholesale,6991.89,372,1.93,2550784.11,1792803.96,757980.14,Credit,29.71557401,3,Mar,2024
9/9/2024,Dangote 3X Cement,Kano,Online,5861.76,266,1.7,1532721.28,1205998.12,326723.16,Cash,21.316541,9,Sep,2024
12/21/2024,Dangote 3X Cement,Rivers,Online,6232.96,28,2.54,170090,121832.87,48257.13,Paid,28.37152684,12,Dec,2024
3/15/2024,Dangote Sulfate Resistant Cement,Abuja,Online,6635.5,103,0.16,682362.97,502298.54,180064.43,Credit,26.38836483,3,Mar,2024
1/25/2024,Dangote Sulfate Resistant Cement,Rivers,Online,7138.95,59,1.54,414711.6,322083.38,92628.22,Pending,22.33557489,1,Jan,2024
2/18/2024,Dangote Premium Cement,Kano,Retail,6872.44,443,2.53,2967465.3,2314586.5,652878.8,Credit,22.00122778,2,Feb,2024
12/16/2024,Dangote Sulfate Resistant Cement,Lagos,Online,7080.05,441,0.43,3108876.15,2218789.19,890086.96,Credit,28.63050559,12,Dec,2024
7/9/2024,Dangote 42.5R Cement,Abuja,Retail,6720.91,103,0.31,690107.74,493741.37,196366.37,Pending,28.45445118,7,Jul,2024
4/6/2024,Dangote 3X Cement,Abuja,Retail,6416.03,79,2.46,494397.46,391731.36,102666.09,Cash,20.76590159,4,Apr,2024
6/27/2024,Dangote Sulfate Resistant Cement,Rivers,Wholesale,7317.04,475,2.96,3372716.42,2537335.41,835381.01,Credit,24.76878889,6,Jun,2024
3/29/2024,Dangote Sulfate Resistant Cement,Lagos,Online,7314.57,133,0.39,969043.74,745605.92,223437.82,Pending,23.05755775,3,Mar,2024
6/6/2024,Dangote Premium Cement,Ogun,Wholesale,6981.11,237,2.07,1620274.44,1261226.44,359048,Paid,22.15970277,6,Jun,2024
1/10/2024,Dangote 42.5R Cement,Abuja,Wholesale,5996.35,36,2.38,210730.93,158332.24,52398.68,Paid,24.86520607,1,Jan,2024
8/28/2024,Dangote 3X Cement,Rivers,Wholesale,5566.25,361,0.03,2008813.43,1425555.17,583258.26,Paid,29.03496419,8,Aug,2024
11/4/2024,Dangote Premium Cement,Kano,Wholesale,6184.78,199,0.09,1229663.53,878663.08,351000.45,Credit,28.54443036,11,Nov,2024
10/23/2024,Dangote Sulfate Resistant Cement,Rivers,Wholesale,7355.14,419,2.19,3014312.16,2182911.37,831400.79,Paid,27.58177474,10,Oct,2024
2/20/2024,Dangote 3X Cement,Kano,Wholesale,6215.81,164,0.52,1014092,786328.75,227763.25,Paid,22.4598212,2,Feb,2024
2/20/2024,Dangote Premium Cement,Kano,Online,6474.72,377,1.77,2397764.28,1783856.5,613907.78,Paid,25.60334163,2,Feb,2024
4/2/2024,Dangote Sulfate Resistant Cement,Abuja,Retail,6714.27,136,1.22,902000.4,700079.45,201920.96,Credit,22.38590582,4,Apr,2024
3/4/2024,Dangote 42.5R Cement,Lagos,Online,5935.91,410,1.08,2407438.89,1754606.77,652832.12,Paid,27.11728728,3,Mar,2024
2/12/2024,Dangote Sulfate Resistant Cement,Abuja,Wholesale,6884.78,253,1.8,1710496.05,1250715.9,459780.16,Cash,26.87993112,2,Feb,2024
4/25/2024,Dangote 42.5R Cement,Rivers,Retail,5988.78,55,2.68,320555.44,250111.34,70444.1,Credit,21.97563704,4,Apr,2024
4/1/2024,Dangote 3X Cement,Abuja,Online,5605.17,244,1.57,1346189.19,1033404.65,312784.55,Paid,23.23481367,4,Apr,2024
3/14/2024,Dangote 42.5R Cement,Abuja,Online,6390.56,72,2.22,449905.65,355084.78,94820.87,Pending,21.07572332,3,Mar,2024
2/3/2024,Dangote Sulfate Resistant Cement,Ogun,Retail,6700.26,452,2.97,2938570.55,2093073.91,845496.64,Cash,28.77237846,2,Feb,2024
9/12/2024,Dangote Sulfate Resistant Cement,Kano,Online,6772.97,424,2.4,2802817.54,2226341.05,576476.49,Credit,20.56774948,9,Sep,2024
8/31/2024,Dangote 42.5R Cement,Abuja,Online,6078.89,413,1.36,2476437.66,1763765.97,712671.69,Cash,28.77809934,8,Aug,2024
9/11/2024,Dangote Premium Cement,Ogun,Wholesale,6099.6,47,2.49,279542.84,209604.99,69937.85,Paid,25.01865188,9,Sep,2024
4/1/2024,Dangote 42.5R Cement,Kano,Online,6126.96,175,1.87,1052167.52,746653.18,305514.35,Paid,29.03666424,4,Apr,2024
12/4/2024,Dangote 42.5R Cement,Abuja,Wholesale,6093.56,274,1.47,1645091.8,1194610.6,450481.2,Credit,27.38334724,12,Dec,2024
10/3/2024,Dangote 3X Cement,Lagos,Retail,6380.13,80,1.15,504540.68,369049.27,135491.41,Cash,26.85440746,10,Oct,2024
8/14/2024,Dangote 42.5R Cement,Lagos,Wholesale,5976.87,357,2.58,2078692.03,1518078.06,560613.98,Pending,26.9695545,8,Aug,2024
9/8/2024,Dangote 42.5R Cement,Ogun,Retail,6515.72,269,2.29,1712591.19,1296235.48,416355.71,Cash,24.31144761,9,Sep,2024
12/3/2024,Dangote 42.5R Cement,Abuja,Online,6654.35,279,0.17,1853407.49,1346202.33,507205.17,Cash,27.36609044,12,Dec,2024
11/11/2024,Dangote Sulfate Resistant Cement,Rivers,Retail,6561.42,322,0.14,2109819.35,1653451.53,456367.82,Credit,21.63065857,11,Nov,2024
10/25/2024,Dangote 3X Cement,Rivers,Retail,5597.35,196,2.98,1064387.6,788916.59,275471,Paid,25.88070361,10,Oct,2024
12/4/2024,Dangote Premium Cement,Ogun,Wholesale,6648.08,323,0.25,2141961.52,1646738.14,495223.37,Credit,23.12008714,12,Dec,2024
2/28/2024,Dangote Sulfate Resistant Cement,Ogun,Wholesale,7038.42,39,1.38,270710.3,212869.49,57840.82,Cash,21.36631669,2,Feb,2024
5/16/2024,Dangote 3X Cement,Abuja,Online,5522.24,182,1.13,993690.64,734367.27,259323.37,Paid,26.09699232,5,May,2024
9/7/2024,Dangote 3X Cement,Ogun,Retail,5996.73,435,2.29,2548841.12,1870731.99,678109.13,Credit,26.6046057,9,Sep,2024
7/5/2024,Dangote 42.5R Cement,Ogun,Retail,6435.44,423,0.23,2715930.08,2132095.91,583834.17,Pending,21.49665687,7,Jul,2024
5/27/2024,Dangote Sulfate Resistant Cement,Lagos,Retail,7496.23,225,2.41,1646003.44,1255007.22,390996.22,Paid,23.75427721,5,May,2024
10/23/2024,Dangote 3X Cement,Kano,Retail,5773.36,310,2.4,1746787.8,1305770.76,441017.04,Pending,25.24731625,10,Oct,2024
6/26/2024,Dangote 3X Cement,Rivers,Online,6304.13,241,1.99,1489061.35,1089003.13,400058.23,Cash,26.86647061,6,Jun,2024
7/24/2024,Dangote Sulfate Resistant Cement,Kano,Online,6953.23,410,1.64,2804070.78,2209859.18,594211.6,Pending,21.19103427,7,Jul,2024
10/22/2024,Dangote 42.5R Cement,Ogun,Online,6762.12,400,2.81,2628841.77,1910625.36,718216.41,Cash,27.32064053,10,Oct,2024
10/16/2024,Dangote 3X Cement,Kano,Wholesale,5864.27,95,0.72,553094.49,428450.97,124643.52,Credit,22.53566475,10,Oct,2024
8/10/2024,Dangote 42.5R Cement,Rivers,Wholesale,6433.93,453,1.24,2878429.62,2252000.06,626429.56,Pending,21.76289306,8,Aug,2024
5/11/2024,Dangote Premium Cement,Abuja,Wholesale,6113.56,118,0.08,720822.96,562028.89,158794.07,Credit,22.02955217,5,May,2024
8/25/2024,Dangote 42.5R Cement,Kano,Retail,6222.02,483,0.11,3001929.9,2149189.23,852740.67,Pending,28.40641515,8,Aug,2024
1/15/2024,Dangote Sulfate Resistant Cement,Rivers,Online,7050.71,349,2.56,2397703.93,1909480.31,488223.62,Cash,20.3621312,1,Jan,2024
1/11/2024,Dangote 3X Cement,Lagos,Retail,6101.6,463,0.19,2819673.22,2243075,576598.23,Credit,20.44911538,1,Jan,2024
12/9/2024,Dangote 3X Cement,Abuja,Online,6342.75,140,0.34,884965.85,684475.1,200490.75,Paid,22.65519624,12,Dec,2024
9/24/2024,Dangote Sulfate Resistant Cement,Abuja,Wholesale,6738.08,82,2.32,539704.04,394707.71,144996.33,Cash,26.86589672,9,Sep,2024
4/30/2024,Dangote 42.5R Cement,Ogun,Wholesale,5906.81,129,2.91,739804.92,550376.05,189428.87,Credit,25.60524604,4,Apr,2024
10/28/2024,Dangote 3X Cement,Abuja,Online,5874.7,77,0.95,448054.56,332625.9,115428.65,Pending,25.76218619,10,Oct,2024
5/22/2024,Dangote Premium Cement,Rivers,Retail,6715.67,440,0.92,2927709.77,2238350.52,689359.25,Paid,23.54602417,5,May,2024
12/5/2024,Dangote 3X Cement,Ogun,Retail,6052.73,178,1.92,1056700.13,813724.28,242975.85,Paid,22.99383175,12,Dec,2024
9/30/2024,Dangote Premium Cement,Abuja,Retail,6007.87,221,2.78,1290828.12,1022068.24,268759.88,Credit,20.82073328,9,Sep,2024
2/16/2024,Dangote Premium Cement,Rivers,Wholesale,6859.42,102,2.75,680420.17,519252.63,161167.54,Cash,23.68647302,2,Feb,2024
1/18/2024,Dangote Sulfate Resistant Cement,Lagos,Retail,6971.09,231,2.78,1565554.84,1147977.88,417576.97,Cash,26.6727782,1,Jan,2024
2/21/2024,Dangote Premium Cement,Rivers,Online,6066.37,235,1.81,1399793.65,1093718.69,306074.95,Credit,21.86571928,2,Feb,2024
8/20/2024,Dangote 3X Cement,Lagos,Online,6141.59,342,1.33,2072488.14,1583608.67,488879.48,Paid,23.58901219,8,Aug,2024
7/24/2024,Dangote Premium Cement,Rivers,Retail,6575.81,76,0.47,497412.68,373873.57,123539.11,Pending,24.83634112,7,Jul,2024
10/31/2024,Dangote 42.5R Cement,Rivers,Retail,6278.37,396,0.4,2476289.58,1776361.14,699928.44,Credit,28.2652096,10,Oct,2024
5/24/2024,Dangote Premium Cement,Lagos,Retail,6367.6,221,2.63,1370229.2,1088613.82,281615.38,Pending,20.55242875,5,May,2024
1/11/2024,Dangote 3X Cement,Kano,Online,6112,137,2.72,814568.24,649547.11,165021.13,Pending,20.25872381,1,Jan,2024
5/14/2024,Dangote Premium Cement,Lagos,Retail,6618,327,0.78,2147206.13,1522167.58,625038.55,Credit,29.10938737,5,May,2024
3/28/2024,Dangote 3X Cement,Lagos,Online,6025.84,415,2.76,2431703.63,1812520.85,619182.78,Cash,25.46292124,3,Mar,2024
3/1/2024,Dangote Premium Cement,Ogun,Wholesale,6946.05,436,2.35,2957308.57,2155275.24,802033.33,Cash,27.12038027,3,Mar,2024
7/14/2024,Dangote Premium Cement,Abuja,Wholesale,6600.08,441,0.85,2885894.88,2215555.94,670338.94,Cash,23.22811356,7,Jul,2024
4/2/2024,Dangote 42.5R Cement,Ogun,Wholesale,6090.19,154,0.71,931230.25,693857.49,237372.76,Pending,25.49023295,4,Apr,2024
7/8/2024,Dangote 42.5R Cement,Lagos,Wholesale,6268.88,466,0.97,2892961.49,2225562.09,667399.4,Pending,23.0697644,7,Jul,2024
12/31/2024,Dangote 42.5R Cement,Abuja,Online,6397.2,57,0.29,363582.94,256644.19,106938.75,Credit,29.41247738,12,Dec,2024
4/30/2024,Dangote 42.5R Cement,Rivers,Online,6739.32,430,1.79,2846035.05,2205176.79,640858.27,Paid,22.51758178,4,Apr,2024
1/3/2024,Dangote Sulfate Resistant Cement,Kano,Online,6880.94,222,2.01,1496864.55,1067599.46,429265.09,Paid,28.67761749,1,Jan,2024
10/24/2024,Dangote Premium Cement,Rivers,Wholesale,6503.75,496,1.02,3192956.23,2384526.81,808429.42,Paid,25.31915134,10,Oct,2024
6/11/2024,Dangote 42.5R Cement,Ogun,Retail,5916.84,42,2.94,241201.17,180881.83,60319.33,Credit,25.00789279,6,Jun,2024
7/3/2024,Dangote 42.5R Cement,Rivers,Retail,6412.93,409,2.78,2549972.07,1916807.04,633165.03,Cash,24.83027314,7,Jul,2024
3/25/2024,Dangote Sulfate Resistant Cement,Abuja,Wholesale,7055.67,492,1.97,3403003.26,2653736.87,749266.39,Paid,22.01779818,3,Mar,2024
4/6/2024,Dangote Premium Cement,Lagos,Wholesale,6183.14,260,0.78,1595076.99,1229160.41,365916.59,Cash,22.94037167,4,Apr,2024
2/29/2024,Dangote 42.5R Cement,Lagos,Retail,6156.52,383,1.68,2318333.65,1728957.53,589376.12,Paid,25.42240285,2,Feb,2024
3/16/2024,Dangote 3X Cement,Rivers,Wholesale,5703.73,165,0.54,936033.43,670976.37,265057.05,Credit,28.31704953,3,Mar,2024
10/15/2024,Dangote Premium Cement,Kano,Wholesale,6526.02,312,0.54,2025123.2,1603981.25,421141.95,Pending,20.79586812,10,Oct,2024
9/12/2024,Dangote 3X Cement,Rivers,Wholesale,5784.28,368,0.37,2120739.16,1563739.39,556999.78,Paid,26.26441717,9,Sep,2024
6/14/2024,Dangote Premium Cement,Lagos,Wholesale,6460.23,382,1.98,2418945.26,1803095.23,615850.04,Credit,25.45944508,6,Jun,2024
10/31/2024,Dangote 3X Cement,Rivers,Wholesale,6156.17,251,0.97,1530210.24,1183088.97,347121.27,Pending,22.68454758,10,Oct,2024
4/18/2024,Dangote 3X Cement,Rivers,Retail,6298.15,400,0.21,2513969.55,1999083.5,514886.06,Cash,20.48099827,4,Apr,2024
2/17/2024,Dangote 42.5R Cement,Rivers,Wholesale,6040.08,414,2.6,2435577.7,1726626.89,708950.8,Pending,29.10811673,2,Feb,2024
3/24/2024,Dangote 42.5R Cement,Abuja,Retail,6447.17,354,0.46,2271799.61,1658083.54,613716.06,Cash,27.01453321,3,Mar,2024
6/7/2024,Dangote Premium Cement,Rivers,Online,6096.11,208,1.54,1248463.82,935052.34,313411.48,Cash,25.10376953,6,Jun,2024
8/31/2024,Dangote Sulfate Resistant Cement,Kano,Online,6923.07,407,1.27,2781904.83,2049773.14,732131.69,Pending,26.3176397,8,Aug,2024
8/10/2024,Dangote 42.5R Cement,Lagos,Wholesale,6313.34,257,2.03,1589591.05,1215657.34,373933.71,Pending,23.52389377,8,Aug,2024
9/10/2024,Dangote 3X Cement,Rivers,Retail,5937.36,484,2.4,2804713.87,2047551.42,757162.45,Pending,26.99606752,9,Sep,2024
12/16/2024,Dangote Sulfate Resistant Cement,Ogun,Online,6927.73,311,0.14,2151507.7,1522521.42,628986.28,Paid,29.23467483,12,Dec,2024
9/19/2024,Dangote 3X Cement,Kano,Retail,5913.02,257,1.98,1489557.15,1127368.08,362189.07,Credit,24.31521812,9,Sep,2024
6/30/2024,Dangote Sulfate Resistant Cement,Kano,Wholesale,7268.65,28,0.34,202830.22,155399.97,47430.26,Pending,23.3842176,6,Jun,2024
4/3/2024,Dangote 42.5R Cement,Lagos,Wholesale,6216.25,380,0.89,2341151.64,1776280.54,564871.1,Cash,24.12791595,4,Apr,2024
12/9/2024,Dangote 42.5R Cement,Kano,Retail,6141.33,490,2.61,2930710.23,2106357.63,824352.6,Pending,28.1280828,12,Dec,2024
2/10/2024,Dangote Sulfate Resistant Cement,Lagos,Retail,7034.38,22,1.18,152930.23,107254.63,45675.6,Cash,29.86695305,2,Feb,2024
8/23/2024,Dangote 42.5R Cement,Kano,Online,6286.72,336,2.44,2060796.87,1569656.39,491140.48,Cash,23.83255173,8,Aug,2024
6/3/2024,Dangote 3X Cement,Ogun,Wholesale,5513.88,77,2.45,414166.83,318744.13,95422.69,Pending,23.03967462,6,Jun,2024
1/14/2024,Dangote Premium Cement,Abuja,Online,6145.15,143,1.31,867244.74,661365.97,205878.77,Pending,23.73940832,1,Jan,2024
2/14/2024,Dangote Sulfate Resistant Cement,Abuja,Wholesale,6973.99,31,0.35,215437.01,170247.27,45189.74,Cash,20.97584811,2,Feb,2024
9/5/2024,Dangote 42.5R Cement,Lagos,Retail,6385.23,123,0.88,778471.92,609500.75,168971.16,Cash,21.70549196,9,Sep,2024
1/27/2024,Dangote Sulfate Resistant Cement,Lagos,Wholesale,7130.41,385,1.3,2709520.15,2009295.04,700225.11,Cash,25.8431409,1,Jan,2024
10/23/2024,Dangote Sulfate Resistant Cement,Lagos,Retail,6899.68,282,1.77,1911270.7,1454762.79,456507.91,Cash,23.88504726,10,Oct,2024
4/28/2024,Dangote 3X Cement,Kano,Wholesale,5922,181,1.66,1054088.76,766095.78,287992.98,Cash,27.32151133,4,Apr,2024
8/30/2024,Dangote 3X Cement,Abuja,Online,6438.96,197,1.34,1251477.55,930627.49,320850.06,Pending,25.63770001,8,Aug,2024
5/27/2024,Dangote Premium Cement,Abuja,Retail,6438.11,279,0.66,1784377.55,1411276.73,373100.83,Credit,20.9092986,5,May,2024
11/4/2024,Dangote 42.5R Cement,Ogun,Retail,6523,219,2.88,1387395.13,1086757.81,300637.32,Credit,21.6691924,11,Nov,2024
8/29/2024,Dangote Premium Cement,Kano,Wholesale,6282.46,403,0.26,2525248.62,1889615.7,635632.91,Pending,25.17110216,8,Aug,2024
4/12/2024,Dangote Premium Cement,Kano,Retail,6100.9,232,2.83,1375352.73,1030651.53,344701.21,Pending,25.06274954,4,Apr,2024
4/17/2024,Dangote 3X Cement,Lagos,Retail,6380.91,202,2.03,1262778.26,906007.39,356770.87,Paid,28.25285177,4,Apr,2024
2/2/2024,Dangote Sulfate Resistant Cement,Abuja,Wholesale,7117.56,81,1.69,566779.13,424311.56,142467.57,Credit,25.1363472,2,Feb,2024
6/30/2024,Dangote 3X Cement,Kano,Retail,6396.32,456,2.07,2856345.78,2146654.52,709691.26,Paid,24.8461256,6,Jun,2024
12/27/2024,Dangote 3X Cement,Abuja,Retail,6462.65,406,0.33,2615177.24,1858316.67,756860.57,Paid,28.94108126,12,Dec,2024
10/14/2024,Dangote 3X Cement,Kano,Wholesale,5667.05,80,2.61,441531.2,349294.7,92236.5,Pending,20.89014321,10,Oct,2024
5/29/2024,Dangote 42.5R Cement,Kano,Retail,6532.55,70,0.46,455175.02,335178.91,119996.11,Pending,26.3626308,5,May,2024
3/3/2024,Dangote Premium Cement,Abuja,Retail,6769.22,23,0.74,154539.94,120682.48,33857.46,Credit,21.90854998,3,Mar,2024
5/26/2024,Dangote Premium Cement,Lagos,Retail,6372.44,406,1.25,2554870.51,1949223.23,605647.28,Pending,23.70559594,5,May,2024
3/18/2024,Dangote 42.5R Cement,Ogun,Wholesale,6601.77,231,2.75,1483071.13,1171339.25,311731.87,Credit,21.0193472,3,Mar,2024
1/16/2024,Dangote 42.5R Cement,Ogun,Wholesale,6517.63,284,2.83,1798623.42,1274284.81,524338.62,Credit,29.15221798,1,Jan,2024
7/24/2024,Dangote Premium Cement,Abuja,Wholesale,6393.27,38,1.98,238133.96,181969.25,56164.71,Paid,23.58534247,7,Jul,2024
11/19/2024,Dangote Sulfate Resistant Cement,Abuja,Retail,7385.78,378,1.66,2745480.55,2005387.68,740092.87,Credit,26.95676974,11,Nov,2024
6/25/2024,Dangote 3X Cement,Rivers,Online,6110.4,95,2.1,568297.75,423165.25,145132.5,Pending,25.5381092,6,Jun,2024
10/5/2024,Dangote 42.5R Cement,Rivers,Online,6204.51,121,2.64,730926.02,517808.53,213117.49,Credit,29.15719022,10,Oct,2024
7/18/2024,Dangote Premium Cement,Kano,Online,6283.93,67,1.54,414539.55,303121.78,111417.77,Credit,26.87747647,7,Jul,2024
11/21/2024,Dangote Premium Cement,Lagos,Wholesale,6890.32,296,1.78,2003231,1450607.63,552623.37,Credit,27.58660234,11,Nov,2024
8/4/2024,Dangote 3X Cement,Lagos,Retail,5759.76,279,1.06,1589939.13,1120546.62,469392.5,Paid,29.5226711,8,Aug,2024
8/17/2024,Dangote Sulfate Resistant Cement,Kano,Online,6505.21,193,2.95,1218468.12,951061.59,267406.53,Pending,21.94612445,8,Aug,2024
6/28/2024,Dangote Sulfate Resistant Cement,Rivers,Online,7284.79,386,1.72,2763563.76,1973176.65,790387.11,Cash,28.60028495,6,Jun,2024
9/23/2024,Dangote Premium Cement,Lagos,Retail,6516.45,118,2.47,749948.25,552056.97,197891.28,Paid,26.38732473,9,Sep,2024
3/16/2024,Dangote 42.5R Cement,Abuja,Wholesale,5892.25,237,2.67,1359177.68,1016155.63,343022.05,Cash,25.23746932,3,Mar,2024
2/9/2024,Dangote Sulfate Resistant Cement,Kano,Retail,7088.24,285,2.34,1972876.93,1553051.64,419825.29,Cash,21.27985196,2,Feb,2024
11/21/2024,Dangote 42.5R Cement,Abuja,Online,6731.04,270,2.2,1777398.42,1318282.61,459115.81,Pending,25.83077631,11,Nov,2024
3/14/2024,Dangote Premium Cement,Abuja,Online,6457.71,380,1.54,2416139.28,1819145.36,596993.92,Pending,24.70858882,3,Mar,2024
8/21/2024,Dangote 42.5R Cement,Lagos,Online,5956.84,306,1.11,1802560.04,1433363.61,369196.43,Cash,20.48178268,8,Aug,2024
2/26/2024,Dangote 3X Cement,Rivers,Online,5789.59,287,0.46,1653968.91,1219217.78,434751.13,Credit,26.28532661,2,Feb,2024
6/4/2024,Dangote Sulfate Resistant Cement,Abuja,Wholesale,7291.2,92,2.35,655026.83,486144.99,168881.83,Credit,25.7824294,6,Jun,2024
5/25/2024,Dangote Premium Cement,Ogun,Online,6488.79,82,1.64,523354.66,369884.28,153470.37,Paid,29.32435339,5,May,2024
8/1/2024,Dangote 42.5R Cement,Kano,Retail,6365.76,480,1.01,3024703.6,2231416.29,793287.31,Pending,26.22694369,8,Aug,2024
3/11/2024,Dangote 42.5R Cement,Abuja,Online,6249.07,463,2.18,2830245.05,2006449.86,823795.19,Cash,29.10685031,3,Mar,2024
7/17/2024,Dangote Premium Cement,Abuja,Retail,6540.99,363,2.67,2310983.44,1787756.64,523226.8,Paid,22.64087189,7,Jul,2024
3/25/2024,Dangote 3X Cement,Kano,Online,6296.16,382,0.93,2382765.38,1821662.18,561103.2,Paid,23.54840324,3,Mar,2024
4/8/2024,Dangote 3X Cement,Kano,Online,5689.4,263,1.51,1473717.89,1034353.08,439364.81,Pending,29.81335933,4,Apr,2024
1/10/2024,Dangote Sulfate Resistant Cement,Ogun,Wholesale,7329.69,449,2.66,3203489.39,2384751.01,818738.38,Credit,25.55770537,1,Jan,2024
7/24/2024,Dangote 3X Cement,Abuja,Wholesale,5839.96,112,1.24,645964.98,507705.77,138259.22,Credit,21.40351633,7,Jul,2024
